노선명,역ID,역명,승차총승객수,하차총승객수
분당선,1863,구성,1731,1888
분당선,1864,신갈,1464,1488
분당선,1865,기흥,3952,3778
분당선,1866,상갈,2105,2113
분당선,1867,청명,1440,1389
분당선,1868,영통,3576,3536
분당선,1869,망포,5153,4593
분당선,1870,매탄권선,1923,1720
분당선,1871,수원시청,5883,7033
분당선,1872,매교,860,941
수인선,1878,달월,32,20
수인선,1879,월곶,1314,1239
수인선,1880,소래포구,2431,2543
수인선,1881,인천논현,3039,3179
수인선,1882,호구포,1599,1545
수인선,1883,남동인더스파크,758,731
수인선,1884,원인재,2400,2436
수인선,1885,연수,2628,2741
수인선,1886,송도,1399,1319
수인선,1888,인하대,2471,2320
수인선,1889,숭의,1786,1663
수인선,1890,신포,882,967
수인선,1891,인천,508,790
안산선,1751,산본,8255,8976
안산선,1752,대야미,2696,2283
안산선,1753,반월,2262,2140
안산선,1754,상록수,9627,9243
경춘선,1311,신내,655,628
경춘선,1312,갈매,1197,1057
경춘선,1313,별내,1269,1297
경춘선,1314,퇴계원,1693,1586
경춘선,1315,사릉,1550,1491
경춘선,1316,금곡,746,755
경춘선,1317,평내호평,2419,2442
경춘선,1318,천마산,794,752
경춘선,1319,마석,1746,1840
경춘선,1320,대성리,330,371
경춘선,1321,청평,856,909
경춘선,1322,상천,200,172
경춘선,1323,가평,791,901
경춘선,1324,굴봉산,78,96
경춘선,1325,백양리,61,49
경춘선,1326,강촌,285,307
경춘선,1327,김유정,186,229
경춘선,1328,남춘천,1349,1301
경춘선,1329,춘천,796,746
공항철도 1호선,4201,서울역,3156,2836
공항철도 1호선,4202,공덕,965,1438
공항철도 1호선,4203,홍대입구,5773,6024
공항철도 1호선,4204,디지털미디어시티,3272,3101
공항철도 1호선,4206,마곡나루,1491,1562
공항철도 1호선,4207,김포공항,4249,2715
공항철도 1호선,4208,계양,4230,3929
공항철도 1호선,4209,검암,3265,3304
공항철도 1호선,4210,청라국제도시,2317,2179
공항철도 1호선,4211,운서,4494,4657
공항철도 1호선,4212,공항화물청사,1285,1362
공항철도 1호선,4213,인천공항1터미널,4229,4315
공항철도 1호선,4215,인천공항2터미널,2150,1813
공항철도 1호선,4217,영종,1445,1529
과천선,1450,선바위,3104,2833
과천선,1451,경마공원,692,730
과천선,1452,대공원,1453,1660
과천선,1453,과천,2244,2010
과천선,1454,정부과천청사,2835,2850
과천선,1455,인덕원,9457,9100
과천선,1456,평촌,5802,5715
과천선,1457,범계,12188,12122
분당선,1023,선릉,3144,5094
분당선,1024,한티,6258,6297
분당선,1025,도곡,2571,2417
분당선,1026,구룡,616,618
분당선,1027,개포동,1386,1339
분당선,1028,대모산입구,1444,1332
분당선,1030,수서,4899,5011
분당선,1846,수원,3868,2615
분당선,1847,서울숲,3828,3937
분당선,1848,압구정로데오,9709,11270
분당선,1849,강남구청,3085,3676
분당선,1850,선정릉,2254,2314
분당선,1851,가천대,2870,3183
분당선,1852,태평,7163,6888
분당선,1853,모란,10199,10473
분당선,1854,야탑,9990,10299
분당선,1855,서현,9886,10140
분당선,1856,수내,5059,4799
분당선,1857,정자,6300,6626
분당선,1865,기흥,2730,2667
1호선,150,서울역,11143,11045
1호선,151,시청,3941,3774
1호선,152,종각,7102,6615
1호선,153,종로3가,8320,7600
1호선,154,종로5가,4621,4777
1호선,155,동대문,5087,5797
1호선,156,신설동,4928,4813
1호선,157,제기동,6161,6379
1호선,158,청량리(서울시립대입구),8894,8874
1호선,159,동묘앞,7406,7398
2호선,201,시청,2631,2398
2호선,202,을지로입구,9660,9644
2호선,203,을지로3가,3084,2848
2호선,204,을지로4가,1780,1753
2호선,205,동대문역사문화공원,4246,5372
2호선,206,신당,5202,5661
2호선,207,상왕십리,4210,4135
2호선,208,왕십리(성동구청),6226,5311
2호선,209,한양대,1685,1841
2호선,210,뚝섬,5658,6056
2호선,211,성수,7081,7902
2호선,212,건대입구,17753,18408
2호선,213,구의(광진구청),7880,7728
2호선,214,강변(동서울터미널),13566,13455
2호선,215,잠실나루,3263,3312
2호선,216,잠실(송파구청),27466,25257
2호선,217,잠실새내,6733,7032
2호선,218,종합운동장,1887,2174
2호선,219,삼성(무역센터),11616,11593
2호선,220,선릉,8034,7237
2호선,221,역삼,7023,7611
2호선,222,강남,22855,22861
2호선,223,교대(법원.검찰청),6321,7222
2호선,224,서초,3692,3392
2호선,225,방배,4016,4217
2호선,226,사당,13440,15010
2호선,227,낙성대,10605,10479
2호선,228,서울대입구(관악구청),19096,19675
2호선,229,봉천,8325,7945
2호선,230,신림,26703,26028
2호선,231,신대방,10283,10054
2호선,232,구로디지털단지,16434,15956
2호선,233,대림(구로구청),9028,9034
2호선,234,신도림,17599,17780
2호선,235,문래,4281,4532
2호선,236,영등포구청,5210,5229
2호선,237,당산,6111,6621
2호선,238,합정,12557,13245
2호선,239,홍대입구,28285,28251
2호선,240,신촌,14669,14832
2호선,241,이대,3924,4076
2호선,242,아현,3052,3068
2호선,243,충정로(경기대입구),2440,2575
2호선,244,용답,1008,1009
2호선,245,신답,470,528
2호선,246,신설동,1666,1707
2호선,247,도림천,297,268
2호선,248,양천구청,1909,1906
2호선,249,신정네거리,2954,2888
2호선,250,용두(동대문구청),733,708
3호선,309,지축,917,893
3호선,310,구파발,6808,6941
3호선,311,연신내,15155,14154
3호선,312,불광,6474,7828
3호선,313,녹번,3935,3492
3호선,314,홍제,5967,5766
3호선,315,무악재,1161,1246
3호선,316,독립문,2475,2678
3호선,317,경복궁(정부서울청사),5196,5548
3호선,318,안국,4475,5058
3호선,319,종로3가,2305,2953
3호선,320,을지로3가,1305,1403
3호선,322,동대입구,2912,3407
3호선,323,약수,4284,4121
3호선,324,금호,2807,2629
3호선,325,옥수,3172,3305
3호선,326,압구정,8233,8641
3호선,327,신사,8588,9001
3호선,328,잠원,1557,1560
3호선,329,고속터미널,20697,19736
3호선,330,교대(법원.검찰청),2385,1522
3호선,331,남부터미널(예술의전당),8265,8747
3호선,332,양재(서초구청),7279,8572
3호선,333,매봉,2220,2181
3호선,334,도곡,1116,1091
3호선,335,대치,2832,2664
3호선,336,학여울,432,435
3호선,337,대청,2491,2273
3호선,338,일원,1778,1836
3호선,339,수서,5003,5051
3호선,340,가락시장,2194,2399
3호선,341,경찰병원,1629,1681
3호선,342,오금,1732,1581
4호선,409,당고개,5251,5012
4호선,410,상계,7181,6693
4호선,411,노원,7923,8586
4호선,412,창동,9717,10325
4호선,413,쌍문,11118,9639
4호선,414,수유(강북구청),14179,13128
4호선,415,미아(서울사이버대학),5662,5278
4호선,416,미아사거리,10808,10155
4호선,417,길음,6385,6090
4호선,418,성신여대입구(돈암),8218,7727
4호선,419,한성대입구(삼선교),4906,4873
4호선,420,혜화,11531,12207
4호선,421,동대문,3716,4339
4호선,422,동대문역사문화공원,5471,5850
4호선,423,충무로,4899,5076
4호선,424,명동,5851,6399
4호선,425,회현(남대문시장),4855,5284
4호선,426,서울역,2396,4326
4호선,427,숙대입구(갈월),4220,4076
4호선,428,삼각지,1152,1561
4호선,429,신용산,3824,3922
4호선,430,이촌(국립중앙박물관),1988,2458
4호선,431,동작(현충원),1263,1315
4호선,432,총신대입구(이수),6422,6948
4호선,433,사당,8730,8626
4호선,434,남태령,354,281
5호선,2511,방화,2400,2306
5호선,2512,개화산,2086,2040
5호선,2513,김포공항,3264,3152
5호선,2514,송정,2534,2541
5호선,2515,마곡,1604,1670
5호선,2516,발산,5348,5708
5호선,2517,우장산,4145,4070
5호선,2518,화곡,9513,8953
5호선,2519,까치산,10682,10447
5호선,2520,신정(은행정),3961,3441
5호선,2521,목동,4893,5047
5호선,2522,오목교(목동운동장앞),7173,7363
5호선,2523,양평,1577,1659
5호선,2524,영등포구청,853,844
5호선,2525,영등포시장,2788,2885
5호선,2526,신길,1067,1306
5호선,2527,여의도,3842,3908
5호선,2528,여의나루,6250,6667
5호선,2529,마포,3063,2979
5호선,2530,공덕,2764,2821
5호선,2531,애오개,1853,1873
5호선,2532,충정로(경기대입구),856,873
5호선,2533,서대문,3133,3047
5호선,2534,광화문(세종문화회관),5540,5580
5호선,2535,종로3가,4144,3897
5호선,2536,을지로4가,783,890
5호선,2537,동대문역사문화공원,373,486
5호선,2538,청구,1168,1027
5호선,2539,신금호,1865,1981
5호선,2540,행당,2371,2214
5호선,2541,왕십리(성동구청),1451,1727
5호선,2542,마장,1808,1761
5호선,2543,답십리,4737,4418
5호선,2544,장한평,4762,4669
5호선,2545,군자(능동),3993,4394
5호선,2546,아차산(어린이대공원후문),6850,6864
5호선,2547,광나루(장신대),5029,5011
5호선,2548,천호(풍납토성),7830,7463
5호선,2549,강동,6257,5838
5호선,2550,길동,2458,2503
5호선,2551,굽은다리(강동구민회관앞),2929,2792
5호선,2552,명일,2172,2123
5호선,2553,고덕,2247,2275
5호선,2554,상일동,4382,4120
5호선,2555,둔촌동,2562,2623
5호선,2556,올림픽공원(한국체대),1208,1097
5호선,2557,방이,2179,2180
5호선,2558,오금,904,928
5호선,2559,개롱,1838,2012
5호선,2560,거여,2223,2263
5호선,2561,마천,2050,2286
6호선,2611,응암,6359,6232
6호선,2612,역촌,1234,1470
6호선,2613,불광,2180,2053
6호선,2614,독바위,1176,1559
6호선,2616,구산,2465,1708
6호선,2617,새절(신사),4426,4247
6호선,2618,증산(명지대앞),3799,3822
6호선,2619,디지털미디어시티,3506,3586
6호선,2620,월드컵경기장(성산),2504,2419
6호선,2621,마포구청,4737,4182
6호선,2622,망원,6451,6849
6호선,2623,합정,6211,5771
6호선,2624,상수,3948,4571
6호선,2625,광흥창(서강),2324,2247
6호선,2626,대흥(서강대앞),2406,2445
6호선,2627,공덕,4404,4264
6호선,2628,효창공원앞,2193,2014
6호선,2629,삼각지,2178,1576
6호선,2630,녹사평(용산구청),3043,3155
6호선,2631,이태원,8484,7823
6호선,2632,한강진,3330,4053
6호선,2633,버티고개,658,771
6호선,2634,약수,1193,1161
6호선,2635,청구,1060,1083
6호선,2636,신당,2742,3490
6호선,2637,동묘앞,3703,3628
6호선,2638,창신,1060,872
6호선,2639,보문,2675,2557
6호선,2640,안암(고대병원앞),3245,3484
6호선,2641,고려대(종암),2580,2458
6호선,2642,월곡(동덕여대),3610,3525
6호선,2643,상월곡(한국과학기술연구원),2050,1780
6호선,2644,돌곶이,4365,4247
6호선,2645,석계,4466,4348
6호선,2646,태릉입구,1946,2124
6호선,2647,화랑대(서울여대입구),3095,2603
6호선,2648,봉화산(서울의료원),2714,2600
7호선,2711,장암,1024,691
7호선,2712,도봉산,4141,6269
7호선,2713,수락산,6376,6373
7호선,2714,마들,3699,3391
7호선,2715,노원,7258,7461
7호선,2716,중계,4413,3970
7호선,2717,하계,5954,5489
7호선,2718,공릉(서울과학기술대),4306,4458
7호선,2719,태릉입구,3164,2816
7호선,2720,먹골,3764,3656
7호선,2721,중화,4186,3992
7호선,2722,상봉(시외버스터미널),6582,6140
7호선,2723,면목,5656,5447
7호선,2724,사가정,6271,6050
7호선,2725,용마산,2234,2430
7호선,2726,중곡,3409,3167
7호선,2727,군자(능동),5106,4040
7호선,2728,어린이대공원(세종대),4130,4247
7호선,2729,건대입구,5339,5365
7호선,2730,뚝섬유원지,6126,6148
7호선,2731,청담,4252,4591
7호선,2732,강남구청,3479,3919
7호선,2733,학동,3854,4082
7호선,2734,논현,4489,4787
7호선,2735,반포,1773,1904
7호선,2736,고속터미널,6755,4784
7호선,2737,내방,3192,3270
7호선,2738,이수,5288,5075
7호선,2739,남성,3575,3563
7호선,2740,숭실대입구(살피재),3657,3777
7호선,2741,상도,3270,3277
7호선,2742,장승배기,3348,3313
7호선,2743,신대방삼거리,5471,5179
7호선,2744,보라매,2680,2637
7호선,2745,신풍,3579,3345
7호선,2746,대림(구로구청),3111,2870
7호선,2747,남구로,4194,4049
7호선,2748,가산디지털단지,6473,6151
7호선,2749,철산,6462,6531
7호선,2750,광명사거리,8299,8079
7호선,2751,천왕,2657,2502
7호선,2752,온수(성공회대입구),2660,2687
7호선,2753,까치울,2496,2482
7호선,2754,부천종합운동장,1510,1367
7호선,2755,춘의,2158,2095
7호선,2756,신중동,4327,4241
7호선,2757,부천시청,4040,3973
7호선,2758,상동,4439,4178
7호선,2759,삼산체육관,1379,1234
7호선,2760,굴포천,2987,3047
7호선,2761,부평구청,3165,2720
8호선,2811,암사,5906,5353
8호선,2812,천호(풍납토성),6282,7288
8호선,2813,강동구청,2817,2844
8호선,2814,몽촌토성(평화의문),1920,1992
8호선,2815,잠실(송파구청),5769,6146
8호선,2816,석촌,2679,3271
8호선,2817,송파,2579,2495
8호선,2818,가락시장,2011,2813
8호선,2819,문정,3448,3668
8호선,2820,장지,5521,5744
8호선,2821,복정,2694,2593
8호선,2822,산성,2276,2303
8호선,2823,남한산성입구(성남법원.검찰청),4462,3928
8호선,2824,단대오거리,3347,3279
8호선,2825,신흥,1764,1843
8호선,2826,수진,1824,1670
8호선,2827,모란,1543,1322
9호선,4101,개화,739,627
9호선,4102,김포공항,3857,4732
9호선,4103,공항시장,1175,1252
9호선,4104,신방화,2147,2090
9호선,4105,마곡나루,3220,3317
9호선,4106,양천향교,2522,2610
9호선,4107,가양,6477,6228
9호선,4108,증미,1508,1521
9호선,4109,등촌,2975,3000
9호선,4110,염창,5084,4941
9호선,4111,신목동,865,812
9호선,4112,선유도,1611,1570
9호선,4113,당산,5267,5084
9호선,4114,국회의사당,1992,1798
9호선,4115,여의도,3514,3371
9호선,4116,샛강,1032,1031
9호선,4117,노량진,10015,11052
9호선,4118,노들,1455,1250
9호선,4119,흑석(중앙대입구),2390,2526
9호선,4120,동작(현충원),800,639
9호선,4121,구반포,655,684
9호선,4122,신반포,722,793
9호선,4123,고속터미널,4892,6582
9호선,4124,사평,604,583
9호선,4125,신논현,9075,9063
9호선2~3단계,4126,언주,1855,1788
9호선2~3단계,4127,선정릉,1775,1945
9호선2~3단계,4128,삼성중앙,1238,1313
9호선2~3단계,4129,봉은사,4051,4102
9호선2~3단계,4130,종합운동장,1292,1220
9호선2~3단계,4131,삼전,2226,2237
9호선2~3단계,4132,석촌고분,1854,1796
9호선2~3단계,4133,석촌,2638,2263
9호선2~3단계,4134,송파나루,1599,1639
9호선2~3단계,4135,한성백제,839,708
9호선2~3단계,4136,올림픽공원(한국체대),1767,1835
9호선2~3단계,4137,둔촌오륜,220,224
9호선2~3단계,4138,중앙보훈병원,1994,1908
경강선,1501,판교,1286,1193
경강선,1502,이매,317,228
경강선,1503,삼동,562,584
경강선,1504,경기광주,1867,1770
경강선,1505,초월,816,839
경강선,1506,곤지암,659,785
경강선,1507,신둔도예촌,377,349
경강선,1508,이천,958,1036
경강선,1509,부발,629,1101
경강선,1510,세종대왕릉,145,132
경강선,1511,여주,914,813
경부선,1001,서울역,1775,436
경부선,1002,남영,2654,2765
경부선,1003,용산,14727,13517
경부선,1004,노량진,4004,3653
경부선,1005,대방,3731,3894
경부선,1006,영등포,18059,17863
경부선,1007,신도림,1243,1195
경부선,1032,신길,3143,2698
경부선,1701,구로,5190,5229
경부선,1702,가산디지털단지,2862,3723
경부선,1703,금천구청,3807,3566
경부선,1704,석수,3426,3527
경부선,1705,관악,3211,2795
경부선,1706,안양,8613,8132
경부선,1707,명학,2075,1997
경부선,1708,금정,8019,8441
경부선,1709,군포,1905,1763
경부선,1710,의왕,2513,2539
경부선,1711,성균관대,4295,4490
경부선,1712,화서,2282,2108
경부선,1713,수원,15736,16162
경부선,1714,독산,3511,3507
경부선,1715,세류,1225,1191
경부선,1716,병점,4835,5390
경부선,1717,세마,859,801
경부선,1718,오산대,1036,978
경부선,1719,오산,3893,4345
경부선,1720,진위,404,381
경부선,1721,송탄,1913,2004
경부선,1722,서정리,2034,3096
