노선명,역ID,역명,승차총승객수,하차총승객수
공항철도 1호선,4213,인천공항1터미널,11482,10743
공항철도 1호선,4212,공항화물청사,1403,1461
공항철도 1호선,4211,운서,6423,6697
공항철도 1호선,4210,청라국제도시,3955,3860
공항철도 1호선,4209,검암,5541,5324
공항철도 1호선,4208,계양,6832,6220
공항철도 1호선,4207,김포공항,8198,4741
공항철도 1호선,4206,마곡나루,2404,2669
공항철도 1호선,4204,디지털미디어시티,6206,5863
공항철도 1호선,4203,홍대입구,12529,12476
공항철도 1호선,4202,공덕,1689,2526
공항철도 1호선,4201,서울역,9947,9775
경춘선,1329,춘천,1569,1457
경춘선,1328,남춘천,2504,2732
경춘선,1327,김유정,387,434
경춘선,1326,강촌,525,531
경춘선,1325,백양리,285,244
경춘선,1324,굴봉산,172,208
경춘선,1323,가평,1615,1714
경춘선,1322,상천,274,262
경춘선,1321,청평,1662,1644
경춘선,1320,대성리,550,626
경춘선,1319,마석,2988,2849
경춘선,1318,천마산,1298,1290
경춘선,1317,평내호평,4304,4250
경춘선,1316,금곡,1082,1014
경춘선,1315,사릉,2378,2240
경춘선,1314,퇴계원,2650,2409
경춘선,1313,별내,1981,1947
경춘선,1312,갈매,1803,1572
경춘선,1311,신내,958,1057
경인선,1823,도화,3136,2796
경인선,1822,중동,7114,6629
경인선,1821,온수(성공회대입구),5140,4886
경인선,1817,도원,2244,2332
경인선,1816,간석,4895,4573
경인선,1815,부개,6834,6386
경인선,1814,소사,8921,8861
경인선,1813,구일,4662,4343
경인선,1812,인천,2939,2487
경인선,1811,동인천,13211,12887
경인선,1810,제물포,7897,7382
경인선,1809,주안,18518,16480
경인선,1808,동암,14142,14541
경인선,1807,백운,6180,6008
경인선,1806,부평,33695,38494
경인선,1805,송내,21062,20423
경인선,1804,부천,30596,31588
경인선,1803,역곡,21943,21235
경인선,1802,오류동,9969,9289
경의선,1291,서울역,1,0
경의선,1284,문산,5081,4679
경의선,1283,파주,1021,682
경의선,1282,월롱,1229,1132
경의선,1280,금촌,5947,5667
경의선,1279,금릉,3807,3669
경의선,1278,운정,4468,4017
경의선,1277,야당,4314,4132
경의선,1276,탄현,5473,5155
경의선,1275,일산,6119,5773
경의선,1274,풍산,4030,3929
경의선,1273,백마,4529,4150
경의선,1272,곡산,398,390
경의선,1271,능곡,2678,2608
경의선,1270,행신,5332,5260
경의선,1269,강매,1859,1676
경의선,1268,화전,1111,969
경의선,1267,수색,1193,1222
경의선,1266,디지털미디어시티,1860,1775
경의선,1265,가좌,3863,3673
경의선,1264,홍대입구,2015,2532
경의선,1263,서강대,1682,1767
경의선,1262,공덕,2893,2264
경의선,1261,효창공원앞,1770,1876
경의선,1252,신촌,404,452
경의선,1251,서울역,1358,1501
경원선,1916,소요산,4211,3303
경원선,1915,동두천,1716,2164
경원선,1914,보산,1847,1787
경원선,1913,동두천중앙,3092,3149
경원선,1912,지행,5931,5875
경원선,1911,덕정,4902,4396
경원선,1910,덕계,1862,1732
경원선,1909,양주,6977,6453
경원선,1908,녹양,4089,3776
경원선,1907,가능,5685,5322
경원선,1906,의정부,20558,21719
경원선,1905,회룡,9990,9962
경원선,1904,망월사,6151,6354
경원선,1903,도봉산,8636,5640
경원선,1902,도봉,4552,4369
경원선,1901,방학,7910,7578
경원선,1022,창동,3,0
경원선,1021,녹천,3664,2955
경원선,1020,월계,4787,4297
경원선,1019,광운대,6235,6069
경원선,1018,석계,7806,8421
경원선,1017,신이문,6640,6067
경원선,1016,외대앞,6833,6424
경원선,1014,청량리(서울시립대입구),14733,15857
경원선,1013,왕십리(성동구청),14346,16338
경원선,1012,응봉,1355,1175
경원선,1011,옥수,31,34
경원선,1010,한남,2952,2833
경원선,1009,서빙고,1321,1242
경원선,1008,이촌(국립중앙박물관),3132,2353
경부선,1750,광명,2537,1941
경부선,1749,서동탄,1138,1150
경부선,1729,당정,4441,4134
경부선,1728,천안,5973,6050
경부선,1727,두정,4854,4954
경부선,1726,직산,698,626
경부선,1725,성환,3127,2739
경부선,1724,평택,12788,12190
경부선,1723,지제,2389,1985
경부선,1722,서정리,5749,4596
경부선,1721,송탄,4786,4244
경부선,1720,진위,1107,956
경부선,1719,오산,9072,8626
경부선,1718,오산대,2381,2120
경부선,1717,세마,2170,1859
경부선,1716,병점,12169,11754
경부선,1715,세류,2851,2759
경부선,1714,독산,9107,8887
경부선,1713,수원,38118,41482
경부선,1712,화서,5782,5510
경부선,1711,성균관대,11082,10675
경부선,1710,의왕,6054,5862
경부선,1709,군포,4604,4199
경부선,1708,금정,19824,19938
경부선,1707,명학,5904,5751
경부선,1706,안양,20134,20170
경부선,1705,관악,6315,5867
경부선,1704,석수,7878,7320
경부선,1703,금천구청,8562,8339
경부선,1702,가산디지털단지,6234,8210
경부선,1701,구로,13544,14217
경부선,1032,신길,6357,5156
경부선,1007,신도림,3152,3350
경부선,1006,영등포,45775,47938
경부선,1005,대방,9328,9356
경부선,1004,노량진,10719,9285
경부선,1003,용산,34032,35459
경부선,1002,남영,6367,6505
경부선,1001,서울역,5597,1286
경강선,1511,여주,1914,2034
경강선,1510,세종대왕릉,287,291
경강선,1509,부발,1798,1440
경강선,1508,이천,2447,2555
경강선,1507,신둔도예촌,975,888
경강선,1506,곤지암,1728,1603
경강선,1505,초월,2001,1778
경강선,1504,경기광주,5180,4804
경강선,1503,삼동,1425,1235
경강선,1502,이매,753,620
경강선,1501,판교,2652,2508
9호선2~3단계,4138,중앙보훈병원,4691,4346
9호선2~3단계,4137,둔촌오륜,598,578
9호선2~3단계,4136,올림픽공원(한국체대),5503,5233
9호선2~3단계,4135,한성백제,1629,1354
9호선2~3단계,4134,송파나루,3589,3504
9호선2~3단계,4133,석촌,5890,4449
9호선2~3단계,4132,석촌고분,3984,3718
9호선2~3단계,4131,삼전,4682,4405
9호선2~3단계,4130,종합운동장,3280,2847
9호선2~3단계,4129,봉은사,11431,11473
9호선2~3단계,4128,삼성중앙,3103,3117
9호선2~3단계,4127,선정릉,5082,5576
9호선2~3단계,4126,언주,5549,5401
9호선,4125,신논현,26965,27843
9호선,4124,사평,1915,1843
9호선,4123,고속터미널,12780,19246
9호선,4122,신반포,2189,2178
9호선,4121,구반포,2583,2729
9호선,4120,동작(현충원),1430,1217
9호선,4119,흑석(중앙대입구),5976,5955
9호선,4118,노들,3166,2675
9호선,4117,노량진,25328,26744
9호선,4116,샛강,2657,2596
9호선,4115,여의도,8789,8576
9호선,4114,국회의사당,4786,5053
9호선,4113,당산,13454,12248
9호선,4112,선유도,3541,3360
9호선,4111,신목동,2284,2023
9호선,4110,염창,11872,10960
9호선,4109,등촌,6777,6752
9호선,4108,증미,4171,4117
9호선,4107,가양,14941,13803
9호선,4106,양천향교,5784,5630
9호선,4105,마곡나루,7611,7503
9호선,4104,신방화,4944,4685
9호선,4103,공항시장,2294,2479
9호선,4102,김포공항,7305,10057
9호선,4101,개화,1530,1264
8호선,2827,모란,3638,3086
8호선,2826,수진,4510,4115
8호선,2825,신흥,4077,4376
8호선,2824,단대오거리,7948,7360
8호선,2823,남한산성입구(성남법원.검찰청),9590,8322
8호선,2822,산성,4565,4301
8호선,2821,복정,7609,6507
8호선,2820,장지,13283,12283
8호선,2819,문정,9842,9712
8호선,2818,가락시장,6153,6581
8호선,2817,송파,6175,5934
8호선,2816,석촌,5824,7068
8호선,2815,잠실(송파구청),12920,14816
8호선,2814,몽촌토성(평화의문),3622,3592
8호선,2813,강동구청,6559,6438
8호선,2812,천호(풍납토성),14395,17246
8호선,2811,암사,12860,11566
7호선,2761,부평구청,7806,6424
7호선,2760,굴포천,6843,7097
7호선,2759,삼산체육관,3399,3167
7호선,2758,상동,11524,11649
7호선,2757,부천시청,9635,9525
7호선,2756,신중동,10285,10414
7호선,2755,춘의,5241,5057
7호선,2754,부천종합운동장,3345,2826
7호선,2753,까치울,5546,5272
7호선,2752,온수(성공회대입구),6094,6085
7호선,2751,천왕,6569,5869
7호선,2750,광명사거리,19220,19047
7호선,2749,철산,17438,17432
7호선,2748,가산디지털단지,14992,13787
7호선,2747,남구로,8790,9374
7호선,2746,대림(구로구청),6108,6450
7호선,2745,신풍,8180,7979
7호선,2744,보라매,6485,6119
7호선,2743,신대방삼거리,11816,10888
7호선,2742,장승배기,7765,7445
7호선,2741,상도,7876,7248
7호선,2740,숭실대입구(살피재),8963,8682
7호선,2739,남성,8319,7532
7호선,2738,이수,13398,13102
7호선,2737,내방,8249,8186
7호선,2736,고속터미널,17070,13278
7호선,2735,반포,4769,4420
7호선,2734,논현,12168,13680
7호선,2733,학동,11769,12701
7호선,2732,강남구청,11216,12335
7호선,2731,청담,12100,13088
7호선,2730,뚝섬유원지,5904,5690
7호선,2729,건대입구,12379,13910
7호선,2728,어린이대공원(세종대),9251,8744
7호선,2727,군자(능동),11132,8320
7호선,2726,중곡,7340,6649
7호선,2724,사가정,12822,12303
7호선,2723,면목,12048,11479
7호선,2722,상봉(시외버스터미널),14141,13547
7호선,2721,중화,8474,7992
7호선,2720,먹골,8677,8483
7호선,2719,태릉입구,6601,5887
7호선,2718,공릉(서울과학기술대),9207,8875
7호선,2717,하계,13962,13134
7호선,2716,중계,10478,9322
7호선,2715,노원,16540,18357
7호선,2714,마들,8824,8072
7호선,2713,수락산,10947,10603
7호선,2712,도봉산,6619,9035
7호선,2711,장암,1650,962
6호선,2648,봉화산(서울의료원),6351,5908
6호선,2647,화랑대(서울여대입구),7611,6102
6호선,2646,태릉입구,4293,4573
6호선,2645,석계,9452,9554
6호선,2644,돌곶이,6182,5661
6호선,2643,상월곡(한국과학기술연구원),4122,3482
6호선,2642,월곡(동덕여대),8074,7830
6호선,2641,고려대(종암),5843,5576
6호선,2640,안암(고대병원앞),7448,7384
6호선,2639,보문,5609,4980
6호선,2638,창신,2346,1818
6호선,2637,동묘앞,8346,7798
6호선,2636,신당,7215,5799
6호선,2635,청구,2537,2761
6호선,2634,약수,2678,2741
6호선,2633,버티고개,1640,1668
6호선,2632,한강진,7696,9563
6호선,2631,이태원,17841,22887
6호선,2630,녹사평(용산구청),5651,6585
6호선,2629,삼각지,5482,4009
6호선,2628,효창공원앞,4813,4069
6호선,2627,공덕,11077,10613
6호선,2626,대흥(서강대앞),5405,5409
6호선,2625,광흥창(서강),5322,5009
6호선,2624,상수,9586,11646
6호선,2623,합정,13394,12692
6호선,2622,망원,12546,14016
6호선,2621,마포구청,9821,8445
6호선,2620,월드컵경기장(성산),4469,4590
6호선,2619,디지털미디어시티,7848,7912
6호선,2618,증산(명지대앞),7924,7413
6호선,2617,새절(신사),9772,9325
6호선,2616,구산,5706,4275
6호선,2614,독바위,2181,2384
6호선,2613,불광,4379,4023
6호선,2612,역촌,2874,3305
6호선,2611,응암,13463,13261
5호선,2561,마천,4231,4226
5호선,2560,거여,5332,5147
5호선,2559,개롱,4873,4916
5호선,2558,오금,2445,2286
5호선,2557,방이,5414,5372
5호선,2556,올림픽공원(한국체대),2868,2680
5호선,2555,둔촌동,6473,6371
5호선,2554,상일동,10366,9142
5호선,2553,고덕,5973,5804
5호선,2552,명일,6025,5779
5호선,2551,굽은다리(강동구민회관앞),7607,6973
5호선,2550,길동,5795,5957
5호선,2549,강동,15549,13978
5호선,2548,천호(풍납토성),18127,17901
5호선,2547,광나루(장신대),11127,10709
5호선,2546,아차산(어린이대공원후문),12249,11603
5호선,2545,군자(능동),8740,9865
5호선,2544,장한평,12332,12249
5호선,2543,답십리,11144,10339
5호선,2542,마장,4014,3936
5호선,2541,왕십리(성동구청),3746,4788
5호선,2540,행당,6126,5303
5호선,2539,신금호,4328,4293
5호선,2538,청구,2803,2485
5호선,2537,동대문역사문화공원,1086,1384
5호선,2536,을지로4가,3364,3847
5호선,2535,종로3가,13759,13332
5호선,2534,광화문(세종문화회관),22324,22370
5호선,2533,서대문,7878,7726
5호선,2532,충정로(경기대입구),2109,1904
5호선,2531,애오개,4044,3848
5호선,2530,공덕,7766,8357
5호선,2529,마포,7709,7886
5호선,2528,여의나루,4814,4911
5호선,2527,여의도,9062,9851
5호선,2526,신길,2272,2440
5호선,2525,영등포시장,8332,8803
5호선,2524,영등포구청,1987,1988
5호선,2523,양평,3748,3445
5호선,2522,오목교(목동운동장앞),18688,19467
5호선,2521,목동,12396,12590
5호선,2520,신정(은행정),9397,7670
5호선,2519,까치산,22619,21335
5호선,2518,화곡,21956,20135
5호선,2517,우장산,10524,10342
5호선,2516,발산,14699,15575
5호선,2515,마곡,3956,3638
5호선,2514,송정,5519,5274
5호선,2513,김포공항,6447,6595
5호선,2512,개화산,4087,3924
5호선,2511,방화,5155,4833
4호선,434,남태령,1130,733
4호선,433,사당,23519,20863
4호선,432,총신대입구(이수),16650,17864
4호선,431,동작(현충원),1908,1868
4호선,430,이촌(국립중앙박물관),6025,6553
4호선,429,신용산,9719,10494
4호선,428,삼각지,3024,4049
4호선,427,숙대입구(갈월),9986,9447
4호선,426,서울역,7099,15806
4호선,425,회현(남대문시장),19098,19986
4호선,424,명동,21928,23865
4호선,423,충무로,15990,16572
4호선,422,동대문역사문화공원,14815,12719
4호선,421,동대문,15995,15601
4호선,420,혜화,31861,33644
4호선,419,한성대입구(삼선교),11249,10683
4호선,418,성신여대입구(돈암),17238,16211
4호선,417,길음,15721,14615
4호선,416,미아사거리,24260,23621
4호선,415,미아(서울사이버대학),12020,11037
4호선,414,수유(강북구청),29053,28925
4호선,413,쌍문,24006,21093
4호선,412,창동,22017,23253
4호선,411,노원,18751,20838
4호선,410,상계,15198,13774
4호선,409,당고개,10446,9807
3호선,342,오금,4319,3973
3호선,341,경찰병원,4475,4259
3호선,340,가락시장,6867,6591
3호선,339,수서,13858,13767
3호선,338,일원,4969,4894
3호선,337,대청,6516,5927
3호선,336,학여울,1737,1759
3호선,335,대치,9947,9073
3호선,334,도곡,4017,4095
3호선,333,매봉,5797,5501
3호선,332,양재(서초구청),23969,25686
3호선,331,남부터미널(예술의전당),25635,25519
3호선,330,교대(법원.검찰청),7579,4506
3호선,329,고속터미널,55262,54961
3호선,328,잠원,4260,4013
3호선,327,신사,28006,29978
3호선,326,압구정,27140,28877
3호선,325,옥수,7125,7265
3호선,324,금호,6455,5858
3호선,323,약수,10057,9411
3호선,322,동대입구,6668,7311
3호선,320,을지로3가,5659,6191
3호선,319,종로3가,7207,10229
3호선,318,안국,14766,16335
3호선,317,경복궁(정부서울청사),17190,16015
3호선,316,독립문,5783,6088
3호선,315,무악재,2887,3172
3호선,314,홍제,14524,13661
3호선,313,녹번,9844,8488
3호선,312,불광,13831,15790
3호선,311,연신내,33302,31446
3호선,310,구파발,16272,15495
3호선,309,지축,1863,1836
2호선,250,용두(동대문구청),1846,1889
2호선,249,신정네거리,7342,7442
2호선,248,양천구청,4691,4735
2호선,247,도림천,776,766
2호선,246,신설동,3757,3617
2호선,245,신답,1040,1018
2호선,244,용답,2022,1901
2호선,243,충정로(경기대입구),6589,7027
2호선,242,아현,7603,7088
2호선,241,이대,11884,12729
2호선,240,신촌,38402,39061
2호선,239,홍대입구,77574,87171
2호선,238,합정,30646,34402
2호선,237,당산,14115,15441
2호선,236,영등포구청,13759,14212
2호선,235,문래,12346,12865
2호선,234,신도림,48709,49796
2호선,233,대림(구로구청),19398,20077
2호선,232,구로디지털단지,40829,40075
2호선,231,신대방,21551,20102
